link,id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,Unnamed: 31,Unnamed: 32
https://m.weibo.cn/detail/4647263642848298,4647263642848298,KjPxGbWYi,#破次元JU快乐# 打破距离，直击燃炸音乐现场！🤳6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额 并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会和明星同游哦！⚡️参与活动还有3333份惊喜盲盒+零食在等你！👉戳右边转发抽333份巨型零食！,,,,,12/06/2021,微博 weibo.com,24,25,21,"破次元JU快乐,主人美好生活狂欢节",,12/06/2021 13:57,False,2559971200.0,三只松鼠,4644767994742650.0,KiMCrjTMm,【与明星同游松鼠小镇】⚡️这是一场以主人之名举办的夏日狂欢❗这是一座打破次元的快乐之城这更是主人与松鼠共同的美好星球🌍谢谢所有主人与松鼠一起创造的所有美好瞬间！这个夏天，让一切快乐与美好在【安徽·芜湖】松鼠小镇集结松鼠为主人们准备了一份充满惊喜的2021夏日礼！主人美好生活狂欢节，只待主人你来开启✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会被阿鼠翻牌赢取与@毛不易 @胡夏 @刺猬乐队 同游小镇的机会~美好七月，让我们一起#破次元JU快乐#！ 阿鼠和主人不见不散转发+关注@三只松鼠 抽333位主人送巨型零食大礼包PS: 具体活动时间与规则，戳下图。,,https://wx3.sinaimg.cn/large/98960f80ly1gr7hbfgm64j20ku7phb2d.jpg,,,5/06/2021,微博 weibo.com,17847.0,3989.0,471084.0,"主人美好生活狂欢节,破次元JU快乐","毛不易,胡夏,刺猬乐队,三只松鼠",5/06/2021 16:40
https://m.weibo.cn/detail/4647205129159268,4647205129159268,KjO1iCqK8,#破次元JU快乐#哇哇哇哇哇！毛老师听见阿鼠的欢呼声了吗！ 直击灵魂的治愈歌声，最难以抗拒！点进话题#主人美好生活狂欢节#参与活动，我们狂欢现场见！ 转发+关注@三只松鼠 抽3位主人送毛不易老师的签名照！ 抽奖详情,,,,,12/06/2021,微博 weibo.com,1729,1042,11726,"破次元JU快乐,主人美好生活狂欢节",三只松鼠,12/06/2021 10:05,False,,,4647203865362574.0,KjNZgmv38,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,,12/06/2021,,0.0,0.0,0.0,,,12/06/2021 10:00
https://m.weibo.cn/detail/4647188758530495,4647188758530495,KjNATzNaD,#今日早起打卡#早！今日宜吃「辣烤腰果」腰果圆润饱满，色泽金黄辣椒鲜红酥脆，香而不辣！ 强强cp，鲜香加倍！你吃过辣味的坚果吗？ ,,https://wx2.sinaimg.cn/large/98960f80ly1gremiwldl9j20u01hc1de.jpg,,,12/06/2021,微博 weibo.com,16,16,1,今日早起打卡,,12/06/2021 9:00,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4647015114347415,4647015114347415,KjJ4PieXB,#刷完这条说晚安# 夏天来了，要不要和我们一起运动？💦你最爱的运动设施是________。阿鼠先来：单杠！ ,,"https://wx1.sinaimg.cn/large/98960f80ly1grelzaf2naj20m80m8wkc.jpg,https://wx3.sinaimg.cn/large/98960f80ly1grelzaewdkj20m80m879r.jpg",,,11/06/2021,微博 weibo.com,33,42,2,刷完这条说晚安,,11/06/2021 21:30,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4647000295604707,4647000295604707,KjIGVnw2v,#主人美好生活狂欢节#今日中奖名单公布👇🏆恭喜：@季夏七安  @十八FOX  @幼鸟指南mby1001  @Mini宝And小小妈  @儒宝奶爸Roy鲸鱼先生 获得松鼠小镇美好星光游门票！速速私信阿鼠登记信息~惊喜盲盒+美味零食的中奖名单详戳下图！没中奖的主人也不要泄气哦～🙋明天翻牌的阿鼠会比今天更努力！#破次元JU快乐# 👉参与活动戳：网页链接,,https://wx4.sinaimg.cn/large/98960f80ly1grelfb04pdj20ku2k5u0x.jpg,,,11/06/2021,微博 weibo.com,21,36,3,"主人美好生活狂欢节,破次元JU快乐","季夏七安,十八FOX,幼鸟指南mby1001,Mini宝And小小妈,儒宝奶爸Roy鲸鱼先生",11/06/2021 20:31,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646948747347151,4646948747347151,KjHlMuPkr,#破次元JU快乐# 咦！那用门票交个朋友！ 恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~ 阿鼠在松鼠小镇与你不见不散哦,,,,,11/06/2021,微博 weibo.com,12,10,1,"破次元JU快乐,主人美好生活狂欢节",,11/06/2021 17:06,False,,,4645884082258787.0,KjfEA9tC3,抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助： 网页链接 ,,,,,8/06/2021,,0.0,0.0,0.0,,,8/06/2021 18:35
https://m.weibo.cn/detail/4646930787601904,4646930787601904,KjGSOvTBm,#破次元JU快乐# 支棱起来！ 恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~ 阿鼠在松鼠小镇与你不见不散哦！,,,,,11/06/2021,nova5i 2400万AI四摄,10,11,1,"破次元JU快乐,主人美好生活狂欢节",,11/06/2021 15:54,False,6541885326.0,季夏七安,4645100318362266.0,KiVgrz5pg,毛不易#主人美好生活狂欢节# 来啦来啦想和毛不易一起同游松鼠小镇！这个夏天总要见一面吧@毛不易 @三只松鼠 客服和主播小哥哥小姐姐都好可爱啊，因为淘宝昵称是 毛不易正牌女友，主播看到我的昵称后马上说：你男朋友唱歌好好听！你取这个名字你男友知道嘛！正牌女友必须得去！问了门票的事，小哥哥：你男朋友的行程你不知道嘛？快去问你男朋友！哈哈哈哈哈,,"https://wx3.sinaimg.cn/large/0078J5dsly1gr8ir0yw8pj30n01dsk05.jpg,https://wx1.sinaimg.cn/large/0078J5dsly1gr8ir29gznj30n01dsgtk.jpg,https://wx1.sinaimg.cn/large/0078J5dsly1gr8j4hl4twj30u01hc48e.jpg,https://wx1.sinaimg.cn/large/0078J5dsly1gr8iubvkkgj30j00i4abl.jpg",,,6/06/2021,毛不易超话,6.0,1.0,2.0,主人美好生活狂欢节,"毛不易,三只松鼠",6/06/2021 14:41
https://m.weibo.cn/detail/4646914824603168,4646914824603168,KjGt4jjuE,#破次元JU快乐#平平无奇的中奖小能手就是你!  恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~ 阿鼠在松鼠小镇与你不见不散哦！😏 据说今天中奖率比较高，快来参与活动试试看~,,,,,11/06/2021,微博 weibo.com,8,10,0,"破次元JU快乐,主人美好生活狂欢节",,11/06/2021 14:51,False,1729367255.0,小小和Mini宝的妈妈圈圈,4646491661276306.0,Kjvsy5m1A,小美赐予力量吧，给娃买个零食，能不能中奖呢？，我要去看胡夏#主人美好生活狂欢节# @三只松鼠 盐城·阜宁县 ,,"https://wx1.sinaimg.cn/large/67140cd7ly1grczar2jw3j22c0340kjl.jpg,https://wx4.sinaimg.cn/large/67140cd7ly1grczam53z3j22c0340x6p.jpg",https://video.weibo.com/media/play?livephoto=//us.sinaimg.cn/000PoToWgx07Nlf6xCOs0f0f0100q6qW0k01.mov;https://video.weibo.com/media/play?livephoto=//us.sinaimg.cn/0008JttUgx07Nlf6P9Mr0f0f0100A1SW0k01.mov,盐城·阜宁县,10/06/2021,iPhone客户端,2.0,0.0,1.0,主人美好生活狂欢节,三只松鼠,10/06/2021 10:50
https://m.weibo.cn/detail/4646908989803449,4646908989803449,KjGjEF8k9,#破次元JU快乐#@三只松鼠 在线出来挨夸💅!恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~ 阿鼠在松鼠小镇与你不见不散哦！,,,,,11/06/2021,微博 weibo.com,5,10,0,"破次元JU快乐,主人美好生活狂欢节",三只松鼠,11/06/2021 14:28,False,3687423525.0,鲸鱼先生Forever,4646646845016370.0,KjzuQl2Zc,#主人美好生活狂欢节#最喜欢逛三只松鼠小店，喜欢里面的美味，喜欢里面的氛围，喜欢店员的服务  @三只松鼠 天津 ,,"https://wx2.sinaimg.cn/large/dbc99e25ly1grdh4erlzmj20u0140n10.jpg,https://wx1.sinaimg.cn/large/dbc99e25ly1grdh4m2awhj20k00zk75z.jpg",,天津,10/06/2021,HUAWEI Mate 30,1.0,0.0,1.0,主人美好生活狂欢节,三只松鼠,10/06/2021 21:06
https://m.weibo.cn/detail/4646902824699167,4646902824699167,KjG9IjIt1,#破次元JU快乐# 【送票进行时】🎫想和阿鼠一起享受燃炸音乐现场吗？ ✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额 并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会和明星同游哦！   👉戳右边转发还有333份内含30包的巨型零食在等你！,,,,,11/06/2021,微博 weibo.com,12,20,6,"破次元JU快乐,主人美好生活狂欢节",,11/06/2021 14:03,False,2559971200.0,三只松鼠,4644767994742650.0,KiMCrjTMm,【与明星同游松鼠小镇】⚡️这是一场以主人之名举办的夏日狂欢❗这是一座打破次元的快乐之城这更是主人与松鼠共同的美好星球🌍谢谢所有主人与松鼠一起创造的所有美好瞬间！这个夏天，让一切快乐与美好在【安徽·芜湖】松鼠小镇集结松鼠为主人们准备了一份充满惊喜的2021夏日礼！主人美好生活狂欢节，只待主人你来开启✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会被阿鼠翻牌赢取与@毛不易 @胡夏 @刺猬乐队 同游小镇的机会~美好七月，让我们一起#破次元JU快乐#！ 阿鼠和主人不见不散转发+关注@三只松鼠 抽333位主人送巨型零食大礼包PS: 具体活动时间与规则，戳下图。,,https://wx3.sinaimg.cn/large/98960f80ly1gr7hbfgm64j20ku7phb2d.jpg,,,5/06/2021,微博 weibo.com,17847.0,3989.0,471084.0,"主人美好生活狂欢节,破次元JU快乐","毛不易,胡夏,刺猬乐队,三只松鼠",5/06/2021 16:40
https://m.weibo.cn/detail/4646826370141787,4646826370141787,KjEap0AST,#今日早起打卡#早！今日宜吃「草原鲜乳大饼」每块饼干都大的令人尖叫祖母的“零食罐”，爷爷买的大饼干这是记忆中的100%鲜奶味！小时候吃过这个的举手！🙋 ,,https://wx3.sinaimg.cn/large/98960f80ly1grdcz1eccjj20u01hctqu.jpg,,,11/06/2021,微博 weibo.com,31,26,1,今日早起打卡,,11/06/2021 9:00,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646652726483219,4646652726483219,KjzEkrcA3,#刷完这条说晚安# 除了叫你全名，别人还习惯叫你什么呢？ ,,,,,10/06/2021,微博 weibo.com,20,42,0,刷完这条说晚安,,10/06/2021 21:30,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646605791957478,4646605791957478,KjyqD8dee,#主人美好生活狂欢节#今日中奖名单公布👇🏆恭喜：@ri·rina- @Tactful高粱 @一瓶甜奶吨吨吨 @kowaikowai 获得松鼠小镇美好星光游门票！速速私信阿鼠登记信息~惊喜盲盒+美味零食的中奖名单详戳下图！没中奖的主人也不要泄气哦～🙋明天的阿鼠也会努力抽抽抽🎫！#破次元JU快乐#  👉参与活动戳：网页链接,,https://wx4.sinaimg.cn/large/98960f80ly1grdc6d11l6j20ku2k5qv5.jpg,,,10/06/2021,微博 weibo.com,39,47,2,"主人美好生活狂欢节,破次元JU快乐","ri·rina-,Tactful高粱,一瓶甜奶吨吨吨,kowaikowai",10/06/2021 18:23,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646595834418846,4646595834418846,KjyazixxI,#破次元JU快乐#  那现在就可以见面倒计时啦！🎫恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~阿鼠在松鼠小镇与你不见不散哦！ ❣️,,,,,10/06/2021,微博 weibo.com,8,3,1,"破次元JU快乐,主人美好生活狂欢节",,10/06/2021 17:43,False,2461801287.0,ri·rina-,4646106329253613.0,Kjlr2CPhP,#主人美好生活狂欢节#想和胡夏老师一起游松鼠小镇！给个机会吧我超喜欢吃三只松鼠！看看我！看看我！看看我！@三只松鼠 ,,https://wx1.sinaimg.cn/large/92bc1b47ly1grbr1w4we6j20wi1yc4qp.jpg,,,9/06/2021,iPhone 12 Pro,2.0,8.0,2.0,主人美好生活狂欢节,三只松鼠,9/06/2021 9:18
https://m.weibo.cn/detail/4646583230269059,4646583230269059,KjxQf17ZF,#破次元JU快乐#眼神杀已收到！恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~阿鼠在松鼠小镇与你不见不散哦！ 芜湖~起飞！🥰,,,,,10/06/2021,微博搜索,11,13,0,"破次元JU快乐,主人美好生活狂欢节",,10/06/2021 16:53,False,3216307307.0,Tactful高粱,4646272588323923.0,KjpLcyVqP,#主人美好生活狂欢节#零食必选年货必备@三只松鼠 吖#破次元JU快乐#美好生活夏日相约想与巨星@毛不易 同游松鼠小镇！（超级无敌巨想那种）希望阿鼠可以给个机会（看我渴望的眼神！）爱你@三只松鼠 芜湖～ ,,https://wx3.sinaimg.cn/large/bfb4f46bly1grca07pmhyj20n0191e81.jpg,,,9/06/2021,幼鸟指南iPhone客户端,7.0,4.0,1.0,"主人美好生活狂欢节,破次元JU快乐","三只松鼠,毛不易,三只松鼠",9/06/2021 20:19
https://m.weibo.cn/detail/4646549827098463,4646549827098463,KjwYmtMDl,#破次元JU快乐# .追现场的快乐谁来谁知道~  ✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额 并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会和明星同游哦！  👉戳右边转发还有333份内含30包的巨型零食在等你！,,,,,10/06/2021,微博 weibo.com,16,14,4,"破次元JU快乐,主人美好生活狂欢节",,10/06/2021 14:41,False,2559971200.0,三只松鼠,4644767994742650.0,KiMCrjTMm,【与明星同游松鼠小镇】⚡️这是一场以主人之名举办的夏日狂欢❗这是一座打破次元的快乐之城这更是主人与松鼠共同的美好星球🌍谢谢所有主人与松鼠一起创造的所有美好瞬间！这个夏天，让一切快乐与美好在【安徽·芜湖】松鼠小镇集结松鼠为主人们准备了一份充满惊喜的2021夏日礼！主人美好生活狂欢节，只待主人你来开启✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会被阿鼠翻牌赢取与@毛不易 @胡夏 @刺猬乐队 同游小镇的机会~美好七月，让我们一起#破次元JU快乐#！ 阿鼠和主人不见不散转发+关注@三只松鼠 抽333位主人送巨型零食大礼包PS: 具体活动时间与规则，戳下图。,,https://wx3.sinaimg.cn/large/98960f80ly1gr7hbfgm64j20ku7phb2d.jpg,,,5/06/2021,微博 weibo.com,17847.0,3989.0,471084.0,"主人美好生活狂欢节,破次元JU快乐","毛不易,胡夏,刺猬乐队,三只松鼠",5/06/2021 16:40
https://m.weibo.cn/detail/4646494311024399,4646494311024399,KjvwP4iuz,#天猫超市大牌双拼#汽水？零食？盛夏allin！6月10日至11日三只松鼠携手@元気森林 冻感来袭，为你带来盛夏元气好食光！活动低至1件5折，双份福利，一次满足！快来@天猫超市 解锁你的消暑福利吧  三只松鼠的微博视频 ,,,"https://f.video.weibocdn.com/002X240wgx07NlfQ10nt010412009JGv0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1683383382&ssig=SK%2Bj5NRcV%2B&KID=unistore,video",,10/06/2021,微博视频号,28,11,1,天猫超市大牌双拼,"元気森林,天猫超市",10/06/2021 11:00,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646290456319016,4646290456319016,Kjqe1qvRC,#刷完这条说晚安#还记得你小时候最想选择的大学专业是什么吗？ ,,,,,9/06/2021,nova5i 2400万AI四摄,24,48,1,刷完这条说晚安,,9/06/2021 21:30,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646243651817262,4646243651817262,Kjp0x7CKG,#主人美好生活狂欢节#今日中奖名单公布👇🏆恭喜：@油炸胡夏 @年年有余的橙子 @Rytsas @一半开出花一半做泥沙 获得松鼠小镇美好星光游门票！速速私信阿鼠登记信息~惊喜盲盒+美味零食的中奖名单详戳下图！没中奖的主人也不要泄气哦～🙋接下来阿鼠也会努力翻牌的！#破次元JU快乐# ,,https://wx2.sinaimg.cn/large/98960f80ly1grc6tlsy2pj20ku2k5qv5.jpg,,,9/06/2021,微博 weibo.com,36,59,3,"主人美好生活狂欢节,破次元JU快乐","油炸胡夏,年年有余的橙子,Rytsas,一半开出花一半做泥沙",9/06/2021 18:24,True,,,,,,,,,,,,,,,,,
https://m.weibo.cn/detail/4646230505818324,4646230505818324,KjoFkopBW,#破次元JU快乐# 门票已经准备好，阿鼠只能帮你到这了恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~阿鼠在松鼠小镇与你不见不散哦！,,,,,9/06/2021,微博 weibo.com,10,6,0,"破次元JU快乐,主人美好生活狂欢节",,9/06/2021 17:32,False,7392496366.0,年年有余的橙子,4644812979176881.0,KiNMZCvkd,#主人美好生活狂欢节# #破次元ju快乐# 可爱的@毛不易 老师和@三只松鼠 合作啦！期待新专辑的新歌有更多展示舞台和毛老师一起同游小镇，是不敢想象的美好呀生活中的美好时刻就是，周末不用加班，吃着三只松鼠的零食，听着毛不易的新专辑，来个新综艺就更好啦,,"https://wx1.sinaimg.cn/large/0084ia0mly1gr7m9wkekuj30mz0ztx4r.jpg,https://wx1.sinaimg.cn/large/0084ia0mly1gr7mfnx6rwj30n00n0gmm.jpg",,,5/06/2021,毛不易超话,17.0,7.0,1.0,"主人美好生活狂欢节,破次元ju快乐","毛不易,三只松鼠",5/06/2021 19:39
https://m.weibo.cn/detail/4646203566067085,4646203566067085,KjnXSpskd,#破次元JU快乐#💌那就一起来追个线下？恭喜您在#主人美好生活狂欢节#晒单活动中抽中门票！速速私信阿鼠登记信息~阿鼠在松鼠小镇与你不见不散哦！🧨,,,,,9/06/2021,微博 weibo.com,10,11,0,"破次元JU快乐,主人美好生活狂欢节",,9/06/2021 15:45,False,,,4645864025624090.0,Kjf8enB58,抱歉，此微博已被作者删除。查看帮助： 网页链接,,,,,8/06/2021,,0.0,0.0,0.0,,,8/06/2021 17:16
https://m.weibo.cn/detail/4646181764598742,4646181764598742,KjnoIjilg,#破次元JU快乐# 没有比听音乐现场更快乐的事情啦！🎶如果有 那就是和同担一起在现场现场燥起来！✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额 并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会和明星同游哦！👉戳右边转发抽333份超6斤重的巨型零食！,,,,,9/06/2021,微博 weibo.com,13,16,10,"破次元JU快乐,主人美好生活狂欢节",,9/06/2021 14:18,False,2559971200.0,三只松鼠,4644767994742650.0,KiMCrjTMm,【与明星同游松鼠小镇】⚡️这是一场以主人之名举办的夏日狂欢❗这是一座打破次元的快乐之城这更是主人与松鼠共同的美好星球🌍谢谢所有主人与松鼠一起创造的所有美好瞬间！这个夏天，让一切快乐与美好在【安徽·芜湖】松鼠小镇集结松鼠为主人们准备了一份充满惊喜的2021夏日礼！主人美好生活狂欢节，只待主人你来开启✨6月1日起，在松鼠家各官方渠道，购买任意产品、任意金额并带话题#主人美好生活狂欢节# 进行【微博晒单】就有机会被阿鼠翻牌赢取与@毛不易 @胡夏 @刺猬乐队 同游小镇的机会~美好七月，让我们一起#破次元JU快乐#！ 阿鼠和主人不见不散转发+关注@三只松鼠 抽333位主人送巨型零食大礼包PS: 具体活动时间与规则，戳下图。,,https://wx3.sinaimg.cn/large/98960f80ly1gr7hbfgm64j20ku7phb2d.jpg,,,5/06/2021,微博 weibo.com,17847.0,3989.0,471084.0,"主人美好生活狂欢节,破次元JU快乐","毛不易,胡夏,刺猬乐队,三只松鼠",5/06/2021 16:40
